floor;32;4;1;b.t4-1-1;64.1;2;2R51L;10
floor;31;4;1;b.t4-1-1;64.4;2;2R42L;9
floor;30;4;1;b.t4-1-1;36;1;1R40B;8
floor;29;4;1;b.t4-1-1;57;2;2R41L;7
floor;28;4;1;b.t4-1-1;32;0;1S41B;6
floor;27;4;1;b.t4-1-1;32;0;1S41B;5
floor;26;4;1;b.t4-1-1;57;2;2R41L;4
floor;25;4;1;b.t4-1-1;36;1;1R40B;3
floor;24;4;1;b.t4-1-1;64.4;2;2R42L;2
floor;23;4;1;b.t4-1-1;64.1;2;2R51L;1
floor;22;3;1;b.t4-1-1;64.1;2;2R51L;10
floor;21;3;1;b.t4-1-1;64.4;2;2R42L;9
floor;20;3;1;b.t4-1-1;36;1;1R40B;8
floor;19;3;1;b.t4-1-1;57;2;2R41L;7
floor;18;3;1;b.t4-1-1;32;0;1S41B;6
floor;17;3;1;b.t4-1-1;32;0;1S41B;5
floor;16;3;1;b.t4-1-1;57;2;2R41L;4
floor;15;3;1;b.t4-1-1;36;1;1R40B;3
floor;14;3;1;b.t4-1-1;64.4;2;2R42L;2
floor;13;3;1;b.t4-1-1;64.1;2;2R51L;1
floor;12;2;1;b.t4-1-1;64.1;2;2R51L;10
floor;11;2;1;b.t4-1-1;64.4;2;2R42L;9
floor;10;2;1;b.t4-1-1;36;1;1R40B;8
floor;9;2;1;b.t4-1-1;57;2;2R41L;7
floor;8;2;1;b.t4-1-1;32;0;1S41B;6
floor;7;2;1;b.t4-1-1;32;0;1S41B;5
floor;6;2;1;b.t4-1-1;57;2;2R41L;4
floor;5;2;1;b.t4-1-1;36;1;1R40B;3
floor;4;2;1;b.t4-1-1;64.4;2;2R42L;2
floor;3;2;1;b.t4-1-1;64.1;2;2R51L;1
floor;2;1;1;b.t4-1-1;26.7;0; ;2
floor;1;1;1;b.t4-1-1;58.8;1; ;1
